Week Number,ISO Year,Date,Week Code
39,2368,2368-09-23,2368W39
40,2368,2368-09-30,2368W40
41,2368,2368-10-07,2368W41
42,2368,2368-10-14,2368W42
43,2368,2368-10-21,2368W43
44,2368,2368-10-28,2368W44
45,2368,2368-11-04,2368W45
46,2368,2368-11-11,2368W46
47,2368,2368-11-18,2368W47
48,2368,2368-11-25,2368W48
49,2368,2368-12-02,2368W49
50,2368,2368-12-09,2368W50
51,2368,2368-12-16,2368W51
52,2368,2368-12-23,2368W52
1,2369,2368-12-30,2369W01
2,2369,2369-01-06,2369W02
3,2369,2369-01-13,2369W03
4,2369,2369-01-20,2369W04
5,2369,2369-01-27,2369W05
6,2369,2369-02-03,2369W06
7,2369,2369-02-10,2369W07
8,2369,2369-02-17,2369W08
9,2369,2369-02-24,2369W09
10,2369,2369-03-03,2369W10
11,2369,2369-03-10,2369W11
12,2369,2369-03-17,2369W12
13,2369,2369-03-24,2369W13
14,2369,2369-03-31,2369W14
15,2369,2369-04-07,2369W15
16,2369,2369-04-14,2369W16
17,2369,2369-04-21,2369W17
18,2369,2369-04-28,2369W18
19,2369,2369-05-05,2369W19
20,2369,2369-05-12,2369W20
21,2369,2369-05-19,2369W21
22,2369,2369-05-26,2369W22
23,2369,2369-06-02,2369W23
24,2369,2369-06-09,2369W24
25,2369,2369-06-16,2369W25
26,2369,2369-06-23,2369W26
27,2369,2369-06-30,2369W27
28,2369,2369-07-07,2369W28
29,2369,2369-07-14,2369W29
30,2369,2369-07-21,2369W30
31,2369,2369-07-28,2369W31
32,2369,2369-08-04,2369W32
33,2369,2369-08-11,2369W33
34,2369,2369-08-18,2369W34
35,2369,2369-08-25,2369W35
36,2369,2369-09-01,2369W36
37,2369,2369-09-08,2369W37
38,2369,2369-09-15,2369W38
39,2369,2369-09-22,2369W39
40,2369,2369-09-29,2369W40
41,2369,2369-10-06,2369W41
42,2369,2369-10-13,2369W42
43,2369,2369-10-20,2369W43
44,2369,2369-10-27,2369W44
45,2369,2369-11-03,2369W45
46,2369,2369-11-10,2369W46
47,2369,2369-11-17,2369W47
48,2369,2369-11-24,2369W48
49,2369,2369-12-01,2369W49
50,2369,2369-12-08,2369W50
51,2369,2369-12-15,2369W51
52,2369,2369-12-22,2369W52
1,2370,2369-12-29,2370W01
2,2370,2370-01-05,2370W02
3,2370,2370-01-12,2370W03
4,2370,2370-01-19,2370W04
5,2370,2370-01-26,2370W05
6,2370,2370-02-02,2370W06
7,2370,2370-02-09,2370W07
8,2370,2370-02-16,2370W08
9,2370,2370-02-23,2370W09
10,2370,2370-03-02,2370W10
11,2370,2370-03-09,2370W11
12,2370,2370-03-16,2370W12
13,2370,2370-03-23,2370W13
14,2370,2370-03-30,2370W14
15,2370,2370-04-06,2370W15
16,2370,2370-04-13,2370W16
17,2370,2370-04-20,2370W17
18,2370,2370-04-27,2370W18
19,2370,2370-05-04,2370W19
20,2370,2370-05-11,2370W20
21,2370,2370-05-18,2370W21
22,2370,2370-05-25,2370W22
23,2370,2370-06-01,2370W23
24,2370,2370-06-08,2370W24
25,2370,2370-06-15,2370W25
26,2370,2370-06-22,2370W26
27,2370,2370-06-29,2370W27
28,2370,2370-07-06,2370W28
29,2370,2370-07-13,2370W29
30,2370,2370-07-20,2370W30
31,2370,2370-07-27,2370W31
32,2370,2370-08-03,2370W32
33,2370,2370-08-10,2370W33
34,2370,2370-08-17,2370W34
35,2370,2370-08-24,2370W35
36,2370,2370-08-31,2370W36
37,2370,2370-09-07,2370W37
38,2370,2370-09-14,2370W38
39,2370,2370-09-21,2370W39
40,2370,2370-09-28,2370W40
41,2370,2370-10-05,2370W41
42,2370,2370-10-12,2370W42
43,2370,2370-10-19,2370W43
44,2370,2370-10-26,2370W44
45,2370,2370-11-02,2370W45
46,2370,2370-11-09,2370W46
47,2370,2370-11-16,2370W47
48,2370,2370-11-23,2370W48
49,2370,2370-11-30,2370W49
50,2370,2370-12-07,2370W50
51,2370,2370-12-14,2370W51
52,2370,2370-12-21,2370W52
53,2370,2370-12-28,2370W53
1,2371,2371-01-04,2371W01
2,2371,2371-01-11,2371W02
3,2371,2371-01-18,2371W03
4,2371,2371-01-25,2371W04
5,2371,2371-02-01,2371W05
6,2371,2371-02-08,2371W06
7,2371,2371-02-15,2371W07
8,2371,2371-02-22,2371W08
9,2371,2371-03-01,2371W09
10,2371,2371-03-08,2371W10
11,2371,2371-03-15,2371W11
12,2371,2371-03-22,2371W12
13,2371,2371-03-29,2371W13
14,2371,2371-04-05,2371W14
15,2371,2371-04-12,2371W15
16,2371,2371-04-19,2371W16
17,2371,2371-04-26,2371W17
18,2371,2371-05-03,2371W18
19,2371,2371-05-10,2371W19
20,2371,2371-05-17,2371W20
21,2371,2371-05-24,2371W21
22,2371,2371-05-31,2371W22
23,2371,2371-06-07,2371W23
24,2371,2371-06-14,2371W24
25,2371,2371-06-21,2371W25
26,2371,2371-06-28,2371W26
27,2371,2371-07-05,2371W27
28,2371,2371-07-12,2371W28
29,2371,2371-07-19,2371W29
30,2371,2371-07-26,2371W30
31,2371,2371-08-02,2371W31
32,2371,2371-08-09,2371W32
33,2371,2371-08-16,2371W33
34,2371,2371-08-23,2371W34
35,2371,2371-08-30,2371W35
36,2371,2371-09-06,2371W36
37,2371,2371-09-13,2371W37
38,2371,2371-09-20,2371W38
39,2371,2371-09-27,2371W39
40,2371,2371-10-04,2371W40
41,2371,2371-10-11,2371W41
42,2371,2371-10-18,2371W42
43,2371,2371-10-25,2371W43
44,2371,2371-11-01,2371W44
45,2371,2371-11-08,2371W45
46,2371,2371-11-15,2371W46
47,2371,2371-11-22,2371W47
48,2371,2371-11-29,2371W48
49,2371,2371-12-06,2371W49
50,2371,2371-12-13,2371W50
51,2371,2371-12-20,2371W51
52,2371,2371-12-27,2371W52
1,2372,2372-01-03,2372W01
2,2372,2372-01-10,2372W02
3,2372,2372-01-17,2372W03
4,2372,2372-01-24,2372W04
5,2372,2372-01-31,2372W05
6,2372,2372-02-07,2372W06
7,2372,2372-02-14,2372W07
8,2372,2372-02-21,2372W08
9,2372,2372-02-28,2372W09
10,2372,2372-03-06,2372W10
11,2372,2372-03-13,2372W11
12,2372,2372-03-20,2372W12
13,2372,2372-03-27,2372W13
14,2372,2372-04-03,2372W14
15,2372,2372-04-10,2372W15
16,2372,2372-04-17,2372W16
17,2372,2372-04-24,2372W17
18,2372,2372-05-01,2372W18
19,2372,2372-05-08,2372W19
20,2372,2372-05-15,2372W20
21,2372,2372-05-22,2372W21
22,2372,2372-05-29,2372W22
23,2372,2372-06-05,2372W23
24,2372,2372-06-12,2372W24
25,2372,2372-06-19,2372W25
26,2372,2372-06-26,2372W26
27,2372,2372-07-03,2372W27
28,2372,2372-07-10,2372W28
29,2372,2372-07-17,2372W29
30,2372,2372-07-24,2372W30
31,2372,2372-07-31,2372W31
32,2372,2372-08-07,2372W32
33,2372,2372-08-14,2372W33
34,2372,2372-08-21,2372W34
35,2372,2372-08-28,2372W35
36,2372,2372-09-04,2372W36
37,2372,2372-09-11,2372W37
38,2372,2372-09-18,2372W38
39,2372,2372-09-25,2372W39
40,2372,2372-10-02,2372W40
41,2372,2372-10-09,2372W41
42,2372,2372-10-16,2372W42
43,2372,2372-10-23,2372W43
44,2372,2372-10-30,2372W44
45,2372,2372-11-06,2372W45
46,2372,2372-11-13,2372W46
47,2372,2372-11-20,2372W47
48,2372,2372-11-27,2372W48
49,2372,2372-12-04,2372W49
50,2372,2372-12-11,2372W50
51,2372,2372-12-18,2372W51
52,2372,2372-12-25,2372W52
1,2373,2373-01-01,2373W01
2,2373,2373-01-08,2373W02
3,2373,2373-01-15,2373W03
4,2373,2373-01-22,2373W04
5,2373,2373-01-29,2373W05
6,2373,2373-02-05,2373W06
7,2373,2373-02-12,2373W07
8,2373,2373-02-19,2373W08
9,2373,2373-02-26,2373W09
10,2373,2373-03-05,2373W10
11,2373,2373-03-12,2373W11
12,2373,2373-03-19,2373W12
13,2373,2373-03-26,2373W13
14,2373,2373-04-02,2373W14
15,2373,2373-04-09,2373W15
16,2373,2373-04-16,2373W16
17,2373,2373-04-23,2373W17
18,2373,2373-04-30,2373W18
19,2373,2373-05-07,2373W19
20,2373,2373-05-14,2373W20
21,2373,2373-05-21,2373W21
22,2373,2373-05-28,2373W22
23,2373,2373-06-04,2373W23
24,2373,2373-06-11,2373W24
25,2373,2373-06-18,2373W25
26,2373,2373-06-25,2373W26
27,2373,2373-07-02,2373W27
28,2373,2373-07-09,2373W28
29,2373,2373-07-16,2373W29
30,2373,2373-07-23,2373W30
31,2373,2373-07-30,2373W31
32,2373,2373-08-06,2373W32
33,2373,2373-08-13,2373W33
34,2373,2373-08-20,2373W34
35,2373,2373-08-27,2373W35
36,2373,2373-09-03,2373W36
37,2373,2373-09-10,2373W37
38,2373,2373-09-17,2373W38
39,2373,2373-09-24,2373W39
40,2373,2373-10-01,2373W40
41,2373,2373-10-08,2373W41
42,2373,2373-10-15,2373W42
43,2373,2373-10-22,2373W43
44,2373,2373-10-29,2373W44
45,2373,2373-11-05,2373W45
46,2373,2373-11-12,2373W46
47,2373,2373-11-19,2373W47
48,2373,2373-11-26,2373W48
49,2373,2373-12-03,2373W49
50,2373,2373-12-10,2373W50
51,2373,2373-12-17,2373W51
52,2373,2373-12-24,2373W52
1,2374,2373-12-31,2374W01
2,2374,2374-01-07,2374W02
3,2374,2374-01-14,2374W03
4,2374,2374-01-21,2374W04
5,2374,2374-01-28,2374W05
6,2374,2374-02-04,2374W06
7,2374,2374-02-11,2374W07
8,2374,2374-02-18,2374W08
9,2374,2374-02-25,2374W09
10,2374,2374-03-04,2374W10
11,2374,2374-03-11,2374W11
12,2374,2374-03-18,2374W12
13,2374,2374-03-25,2374W13
14,2374,2374-04-01,2374W14
15,2374,2374-04-08,2374W15
16,2374,2374-04-15,2374W16
17,2374,2374-04-22,2374W17
18,2374,2374-04-29,2374W18
19,2374,2374-05-06,2374W19
20,2374,2374-05-13,2374W20
21,2374,2374-05-20,2374W21
22,2374,2374-05-27,2374W22
23,2374,2374-06-03,2374W23
24,2374,2374-06-10,2374W24
25,2374,2374-06-17,2374W25
26,2374,2374-06-24,2374W26
27,2374,2374-07-01,2374W27
28,2374,2374-07-08,2374W28
29,2374,2374-07-15,2374W29
30,2374,2374-07-22,2374W30
31,2374,2374-07-29,2374W31
32,2374,2374-08-05,2374W32
33,2374,2374-08-12,2374W33
34,2374,2374-08-19,2374W34
35,2374,2374-08-26,2374W35
36,2374,2374-09-02,2374W36
37,2374,2374-09-09,2374W37
38,2374,2374-09-16,2374W38
39,2374,2374-09-23,2374W39
40,2374,2374-09-30,2374W40
41,2374,2374-10-07,2374W41
42,2374,2374-10-14,2374W42
43,2374,2374-10-21,2374W43
44,2374,2374-10-28,2374W44
45,2374,2374-11-04,2374W45
46,2374,2374-11-11,2374W46
47,2374,2374-11-18,2374W47
48,2374,2374-11-25,2374W48
49,2374,2374-12-02,2374W49
50,2374,2374-12-09,2374W50
51,2374,2374-12-16,2374W51
52,2374,2374-12-23,2374W52
1,2375,2374-12-30,2375W01
2,2375,2375-01-06,2375W02
3,2375,2375-01-13,2375W03
4,2375,2375-01-20,2375W04
5,2375,2375-01-27,2375W05
6,2375,2375-02-03,2375W06
7,2375,2375-02-10,2375W07
8,2375,2375-02-17,2375W08
9,2375,2375-02-24,2375W09
10,2375,2375-03-03,2375W10
11,2375,2375-03-10,2375W11
12,2375,2375-03-17,2375W12
13,2375,2375-03-24,2375W13
14,2375,2375-03-31,2375W14
15,2375,2375-04-07,2375W15
16,2375,2375-04-14,2375W16
17,2375,2375-04-21,2375W17
18,2375,2375-04-28,2375W18
19,2375,2375-05-05,2375W19
20,2375,2375-05-12,2375W20
21,2375,2375-05-19,2375W21
22,2375,2375-05-26,2375W22
23,2375,2375-06-02,2375W23
24,2375,2375-06-09,2375W24
25,2375,2375-06-16,2375W25
26,2375,2375-06-23,2375W26
27,2375,2375-06-30,2375W27
28,2375,2375-07-07,2375W28
29,2375,2375-07-14,2375W29
30,2375,2375-07-21,2375W30
31,2375,2375-07-28,2375W31
32,2375,2375-08-04,2375W32
33,2375,2375-08-11,2375W33
34,2375,2375-08-18,2375W34
35,2375,2375-08-25,2375W35
36,2375,2375-09-01,2375W36
37,2375,2375-09-08,2375W37
38,2375,2375-09-15,2375W38
39,2375,2375-09-22,2375W39
40,2375,2375-09-29,2375W40
41,2375,2375-10-06,2375W41
42,2375,2375-10-13,2375W42
43,2375,2375-10-20,2375W43
44,2375,2375-10-27,2375W44
45,2375,2375-11-03,2375W45
46,2375,2375-11-10,2375W46
47,2375,2375-11-17,2375W47
48,2375,2375-11-24,2375W48
49,2375,2375-12-01,2375W49
50,2375,2375-12-08,2375W50
51,2375,2375-12-15,2375W51
52,2375,2375-12-22,2375W52
1,2376,2375-12-29,2376W01
2,2376,2376-01-05,2376W02
3,2376,2376-01-12,2376W03
4,2376,2376-01-19,2376W04
5,2376,2376-01-26,2376W05
6,2376,2376-02-02,2376W06
7,2376,2376-02-09,2376W07
8,2376,2376-02-16,2376W08
9,2376,2376-02-23,2376W09
10,2376,2376-03-01,2376W10
11,2376,2376-03-08,2376W11
12,2376,2376-03-15,2376W12
13,2376,2376-03-22,2376W13
14,2376,2376-03-29,2376W14
15,2376,2376-04-05,2376W15
16,2376,2376-04-12,2376W16
17,2376,2376-04-19,2376W17
18,2376,2376-04-26,2376W18
19,2376,2376-05-03,2376W19
20,2376,2376-05-10,2376W20
21,2376,2376-05-17,2376W21
22,2376,2376-05-24,2376W22
23,2376,2376-05-31,2376W23
24,2376,2376-06-07,2376W24
25,2376,2376-06-14,2376W25
26,2376,2376-06-21,2376W26
27,2376,2376-06-28,2376W27
28,2376,2376-07-05,2376W28
29,2376,2376-07-12,2376W29
30,2376,2376-07-19,2376W30
31,2376,2376-07-26,2376W31
32,2376,2376-08-02,2376W32
33,2376,2376-08-09,2376W33
34,2376,2376-08-16,2376W34
35,2376,2376-08-23,2376W35
36,2376,2376-08-30,2376W36
37,2376,2376-09-06,2376W37
38,2376,2376-09-13,2376W38
39,2376,2376-09-20,2376W39
40,2376,2376-09-27,2376W40
41,2376,2376-10-04,2376W41
42,2376,2376-10-11,2376W42
43,2376,2376-10-18,2376W43
44,2376,2376-10-25,2376W44
45,2376,2376-11-01,2376W45
46,2376,2376-11-08,2376W46
47,2376,2376-11-15,2376W47
48,2376,2376-11-22,2376W48
49,2376,2376-11-29,2376W49
50,2376,2376-12-06,2376W50
51,2376,2376-12-13,2376W51
52,2376,2376-12-20,2376W52
53,2376,2376-12-27,2376W53
1,2377,2377-01-03,2377W01
2,2377,2377-01-10,2377W02
3,2377,2377-01-17,2377W03
4,2377,2377-01-24,2377W04
5,2377,2377-01-31,2377W05
6,2377,2377-02-07,2377W06
7,2377,2377-02-14,2377W07
8,2377,2377-02-21,2377W08
9,2377,2377-02-28,2377W09
10,2377,2377-03-07,2377W10
11,2377,2377-03-14,2377W11
12,2377,2377-03-21,2377W12
13,2377,2377-03-28,2377W13
14,2377,2377-04-04,2377W14
15,2377,2377-04-11,2377W15
16,2377,2377-04-18,2377W16
17,2377,2377-04-25,2377W17
18,2377,2377-05-02,2377W18
19,2377,2377-05-09,2377W19
20,2377,2377-05-16,2377W20
21,2377,2377-05-23,2377W21
22,2377,2377-05-30,2377W22
23,2377,2377-06-06,2377W23
24,2377,2377-06-13,2377W24
25,2377,2377-06-20,2377W25
26,2377,2377-06-27,2377W26
27,2377,2377-07-04,2377W27
28,2377,2377-07-11,2377W28
29,2377,2377-07-18,2377W29
30,2377,2377-07-25,2377W30
31,2377,2377-08-01,2377W31
32,2377,2377-08-08,2377W32
33,2377,2377-08-15,2377W33
34,2377,2377-08-22,2377W34
35,2377,2377-08-29,2377W35
36,2377,2377-09-05,2377W36
37,2377,2377-09-12,2377W37
38,2377,2377-09-19,2377W38
39,2377,2377-09-26,2377W39
40,2377,2377-10-03,2377W40
41,2377,2377-10-10,2377W41
42,2377,2377-10-17,2377W42
43,2377,2377-10-24,2377W43
44,2377,2377-10-31,2377W44
45,2377,2377-11-07,2377W45
46,2377,2377-11-14,2377W46
47,2377,2377-11-21,2377W47
48,2377,2377-11-28,2377W48
49,2377,2377-12-05,2377W49
50,2377,2377-12-12,2377W50
51,2377,2377-12-19,2377W51
52,2377,2377-12-26,2377W52
1,2378,2378-01-02,2378W01
2,2378,2378-01-09,2378W02
3,2378,2378-01-16,2378W03
4,2378,2378-01-23,2378W04
5,2378,2378-01-30,2378W05
6,2378,2378-02-06,2378W06
7,2378,2378-02-13,2378W07
8,2378,2378-02-20,2378W08
9,2378,2378-02-27,2378W09
10,2378,2378-03-06,2378W10
11,2378,2378-03-13,2378W11
12,2378,2378-03-20,2378W12
13,2378,2378-03-27,2378W13
14,2378,2378-04-03,2378W14
15,2378,2378-04-10,2378W15
16,2378,2378-04-17,2378W16
17,2378,2378-04-24,2378W17
18,2378,2378-05-01,2378W18
19,2378,2378-05-08,2378W19
20,2378,2378-05-15,2378W20
21,2378,2378-05-22,2378W21
22,2378,2378-05-29,2378W22
23,2378,2378-06-05,2378W23
24,2378,2378-06-12,2378W24
25,2378,2378-06-19,2378W25
26,2378,2378-06-26,2378W26
27,2378,2378-07-03,2378W27
28,2378,2378-07-10,2378W28
29,2378,2378-07-17,2378W29
30,2378,2378-07-24,2378W30
31,2378,2378-07-31,2378W31
32,2378,2378-08-07,2378W32
33,2378,2378-08-14,2378W33
34,2378,2378-08-21,2378W34
35,2378,2378-08-28,2378W35
36,2378,2378-09-04,2378W36
37,2378,2378-09-11,2378W37
38,2378,2378-09-18,2378W38
39,2378,2378-09-25,2378W39
40,2378,2378-10-02,2378W40
41,2378,2378-10-09,2378W41
42,2378,2378-10-16,2378W42
43,2378,2378-10-23,2378W43
44,2378,2378-10-30,2378W44
45,2378,2378-11-06,2378W45
46,2378,2378-11-13,2378W46
47,2378,2378-11-20,2378W47
48,2378,2378-11-27,2378W48
49,2378,2378-12-04,2378W49
50,2378,2378-12-11,2378W50
51,2378,2378-12-18,2378W51
52,2378,2378-12-25,2378W52
1,2379,2379-01-01,2379W01
2,2379,2379-01-08,2379W02
3,2379,2379-01-15,2379W03
4,2379,2379-01-22,2379W04
5,2379,2379-01-29,2379W05
6,2379,2379-02-05,2379W06
7,2379,2379-02-12,2379W07
8,2379,2379-02-19,2379W08
9,2379,2379-02-26,2379W09
10,2379,2379-03-05,2379W10
11,2379,2379-03-12,2379W11
12,2379,2379-03-19,2379W12
13,2379,2379-03-26,2379W13
14,2379,2379-04-02,2379W14
15,2379,2379-04-09,2379W15
16,2379,2379-04-16,2379W16
17,2379,2379-04-23,2379W17
18,2379,2379-04-30,2379W18
19,2379,2379-05-07,2379W19
20,2379,2379-05-14,2379W20
21,2379,2379-05-21,2379W21
22,2379,2379-05-28,2379W22
23,2379,2379-06-04,2379W23
24,2379,2379-06-11,2379W24
25,2379,2379-06-18,2379W25
26,2379,2379-06-25,2379W26
27,2379,2379-07-02,2379W27
28,2379,2379-07-09,2379W28
29,2379,2379-07-16,2379W29
30,2379,2379-07-23,2379W30
31,2379,2379-07-30,2379W31
32,2379,2379-08-06,2379W32
33,2379,2379-08-13,2379W33
34,2379,2379-08-20,2379W34
35,2379,2379-08-27,2379W35
36,2379,2379-09-03,2379W36
37,2379,2379-09-10,2379W37
38,2379,2379-09-17,2379W38
39,2379,2379-09-24,2379W39
40,2379,2379-10-01,2379W40
41,2379,2379-10-08,2379W41
42,2379,2379-10-15,2379W42
43,2379,2379-10-22,2379W43
44,2379,2379-10-29,2379W44
45,2379,2379-11-05,2379W45
46,2379,2379-11-12,2379W46
47,2379,2379-11-19,2379W47
48,2379,2379-11-26,2379W48
49,2379,2379-12-03,2379W49
50,2379,2379-12-10,2379W50
51,2379,2379-12-17,2379W51
52,2379,2379-12-24,2379W52
1,2380,2379-12-31,2380W01
2,2380,2380-01-07,2380W02
3,2380,2380-01-14,2380W03
4,2380,2380-01-21,2380W04
5,2380,2380-01-28,2380W05
6,2380,2380-02-04,2380W06
7,2380,2380-02-11,2380W07
8,2380,2380-02-18,2380W08
9,2380,2380-02-25,2380W09
10,2380,2380-03-03,2380W10
11,2380,2380-03-10,2380W11
12,2380,2380-03-17,2380W12
13,2380,2380-03-24,2380W13
14,2380,2380-03-31,2380W14
15,2380,2380-04-07,2380W15
16,2380,2380-04-14,2380W16
17,2380,2380-04-21,2380W17
18,2380,2380-04-28,2380W18
19,2380,2380-05-05,2380W19
20,2380,2380-05-12,2380W20
21,2380,2380-05-19,2380W21
22,2380,2380-05-26,2380W22
23,2380,2380-06-02,2380W23
24,2380,2380-06-09,2380W24
25,2380,2380-06-16,2380W25
26,2380,2380-06-23,2380W26
27,2380,2380-06-30,2380W27
28,2380,2380-07-07,2380W28
29,2380,2380-07-14,2380W29
30,2380,2380-07-21,2380W30
31,2380,2380-07-28,2380W31
32,2380,2380-08-04,2380W32
33,2380,2380-08-11,2380W33
34,2380,2380-08-18,2380W34
35,2380,2380-08-25,2380W35
36,2380,2380-09-01,2380W36
37,2380,2380-09-08,2380W37
38,2380,2380-09-15,2380W38
39,2380,2380-09-22,2380W39
40,2380,2380-09-29,2380W40
41,2380,2380-10-06,2380W41
42,2380,2380-10-13,2380W42
43,2380,2380-10-20,2380W43
44,2380,2380-10-27,2380W44
45,2380,2380-11-03,2380W45
46,2380,2380-11-10,2380W46
47,2380,2380-11-17,2380W47
48,2380,2380-11-24,2380W48
49,2380,2380-12-01,2380W49
50,2380,2380-12-08,2380W50
51,2380,2380-12-15,2380W51
52,2380,2380-12-22,2380W52
1,2381,2380-12-29,2381W01
2,2381,2381-01-05,2381W02
3,2381,2381-01-12,2381W03
4,2381,2381-01-19,2381W04
5,2381,2381-01-26,2381W05
6,2381,2381-02-02,2381W06
7,2381,2381-02-09,2381W07
8,2381,2381-02-16,2381W08
9,2381,2381-02-23,2381W09
10,2381,2381-03-02,2381W10
11,2381,2381-03-09,2381W11
12,2381,2381-03-16,2381W12
13,2381,2381-03-23,2381W13
14,2381,2381-03-30,2381W14
15,2381,2381-04-06,2381W15
16,2381,2381-04-13,2381W16
17,2381,2381-04-20,2381W17
18,2381,2381-04-27,2381W18
19,2381,2381-05-04,2381W19
20,2381,2381-05-11,2381W20
21,2381,2381-05-18,2381W21
22,2381,2381-05-25,2381W22
23,2381,2381-06-01,2381W23
24,2381,2381-06-08,2381W24
25,2381,2381-06-15,2381W25
26,2381,2381-06-22,2381W26
27,2381,2381-06-29,2381W27
28,2381,2381-07-06,2381W28
29,2381,2381-07-13,2381W29
30,2381,2381-07-20,2381W30
31,2381,2381-07-27,2381W31
32,2381,2381-08-03,2381W32
33,2381,2381-08-10,2381W33
34,2381,2381-08-17,2381W34
35,2381,2381-08-24,2381W35
36,2381,2381-08-31,2381W36
37,2381,2381-09-07,2381W37
38,2381,2381-09-14,2381W38
39,2381,2381-09-21,2381W39
40,2381,2381-09-28,2381W40
41,2381,2381-10-05,2381W41
42,2381,2381-10-12,2381W42
43,2381,2381-10-19,2381W43
44,2381,2381-10-26,2381W44
45,2381,2381-11-02,2381W45
46,2381,2381-11-09,2381W46
47,2381,2381-11-16,2381W47
48,2381,2381-11-23,2381W48
49,2381,2381-11-30,2381W49
50,2381,2381-12-07,2381W50
51,2381,2381-12-14,2381W51
52,2381,2381-12-21,2381W52
53,2381,2381-12-28,2381W53
1,2382,2382-01-04,2382W01
2,2382,2382-01-11,2382W02
3,2382,2382-01-18,2382W03
4,2382,2382-01-25,2382W04
5,2382,2382-02-01,2382W05
6,2382,2382-02-08,2382W06
7,2382,2382-02-15,2382W07
8,2382,2382-02-22,2382W08
9,2382,2382-03-01,2382W09
10,2382,2382-03-08,2382W10
11,2382,2382-03-15,2382W11
12,2382,2382-03-22,2382W12
13,2382,2382-03-29,2382W13
14,2382,2382-04-05,2382W14
15,2382,2382-04-12,2382W15
16,2382,2382-04-19,2382W16
17,2382,2382-04-26,2382W17
18,2382,2382-05-03,2382W18
19,2382,2382-05-10,2382W19
20,2382,2382-05-17,2382W20
21,2382,2382-05-24,2382W21
22,2382,2382-05-31,2382W22
23,2382,2382-06-07,2382W23
24,2382,2382-06-14,2382W24
25,2382,2382-06-21,2382W25
26,2382,2382-06-28,2382W26
27,2382,2382-07-05,2382W27
28,2382,2382-07-12,2382W28
29,2382,2382-07-19,2382W29
30,2382,2382-07-26,2382W30
31,2382,2382-08-02,2382W31
32,2382,2382-08-09,2382W32
33,2382,2382-08-16,2382W33
34,2382,2382-08-23,2382W34
35,2382,2382-08-30,2382W35
36,2382,2382-09-06,2382W36
37,2382,2382-09-13,2382W37
38,2382,2382-09-20,2382W38
39,2382,2382-09-27,2382W39
40,2382,2382-10-04,2382W40
41,2382,2382-10-11,2382W41
42,2382,2382-10-18,2382W42
43,2382,2382-10-25,2382W43
44,2382,2382-11-01,2382W44
45,2382,2382-11-08,2382W45
46,2382,2382-11-15,2382W46
47,2382,2382-11-22,2382W47
48,2382,2382-11-29,2382W48
49,2382,2382-12-06,2382W49
50,2382,2382-12-13,2382W50
51,2382,2382-12-20,2382W51
52,2382,2382-12-27,2382W52
1,2383,2383-01-03,2383W01
2,2383,2383-01-10,2383W02
3,2383,2383-01-17,2383W03
4,2383,2383-01-24,2383W04
5,2383,2383-01-31,2383W05
6,2383,2383-02-07,2383W06
7,2383,2383-02-14,2383W07
8,2383,2383-02-21,2383W08
9,2383,2383-02-28,2383W09
10,2383,2383-03-07,2383W10
11,2383,2383-03-14,2383W11
12,2383,2383-03-21,2383W12
13,2383,2383-03-28,2383W13
14,2383,2383-04-04,2383W14
15,2383,2383-04-11,2383W15
16,2383,2383-04-18,2383W16
17,2383,2383-04-25,2383W17
18,2383,2383-05-02,2383W18
19,2383,2383-05-09,2383W19
20,2383,2383-05-16,2383W20
21,2383,2383-05-23,2383W21
22,2383,2383-05-30,2383W22
23,2383,2383-06-06,2383W23
24,2383,2383-06-13,2383W24
25,2383,2383-06-20,2383W25
26,2383,2383-06-27,2383W26
27,2383,2383-07-04,2383W27
28,2383,2383-07-11,2383W28
29,2383,2383-07-18,2383W29
30,2383,2383-07-25,2383W30
31,2383,2383-08-01,2383W31
32,2383,2383-08-08,2383W32
33,2383,2383-08-15,2383W33
34,2383,2383-08-22,2383W34
35,2383,2383-08-29,2383W35
36,2383,2383-09-05,2383W36
37,2383,2383-09-12,2383W37
38,2383,2383-09-19,2383W38
39,2383,2383-09-26,2383W39
40,2383,2383-10-03,2383W40
41,2383,2383-10-10,2383W41
42,2383,2383-10-17,2383W42
43,2383,2383-10-24,2383W43
44,2383,2383-10-31,2383W44
45,2383,2383-11-07,2383W45
46,2383,2383-11-14,2383W46
47,2383,2383-11-21,2383W47
48,2383,2383-11-28,2383W48
49,2383,2383-12-05,2383W49
50,2383,2383-12-12,2383W50
51,2383,2383-12-19,2383W51
52,2383,2383-12-26,2383W52
1,2384,2384-01-02,2384W01
2,2384,2384-01-09,2384W02
3,2384,2384-01-16,2384W03
4,2384,2384-01-23,2384W04
5,2384,2384-01-30,2384W05
6,2384,2384-02-06,2384W06
7,2384,2384-02-13,2384W07
8,2384,2384-02-20,2384W08
9,2384,2384-02-27,2384W09
10,2384,2384-03-05,2384W10
11,2384,2384-03-12,2384W11
12,2384,2384-03-19,2384W12
13,2384,2384-03-26,2384W13
14,2384,2384-04-02,2384W14
15,2384,2384-04-09,2384W15
16,2384,2384-04-16,2384W16
17,2384,2384-04-23,2384W17
18,2384,2384-04-30,2384W18
19,2384,2384-05-07,2384W19
20,2384,2384-05-14,2384W20
21,2384,2384-05-21,2384W21
22,2384,2384-05-28,2384W22
23,2384,2384-06-04,2384W23
24,2384,2384-06-11,2384W24
25,2384,2384-06-18,2384W25
